t,x,y,z,dist_to_goal,min_dist_to_obs,step_count,qp_feasible
16.083333333333332,3.260517742177736,3.104267643223749,1.0030689930906895,0.2806254694987804,1.5613334212788896,772,True
16.104166666666664,3.260266507423293,3.1077194763674996,1.0030474338655,0.2816938539059236,1.5622194121833723,773,True
16.125,3.260050665398135,3.1111478599122395,1.0030201732356059,0.2828238264069288,1.563137153148884,774,True
16.145833333333332,3.259889037164897,3.114516701788537,1.0029922236340463,0.28401644323753195,1.5640923260156,775,True
16.166666666666664,3.259751766614812,3.1178384245449546,1.0029677506084265,0.28524670392911927,1.5650604813110334,776,True
16.1875,3.259601500748457,3.121132693345031,1.002946636843867,0.28648691288881245,1.5660126645278358,777,True
16.208333333333332,3.2594493103824047,3.124370118887922,1.002928702368338,0.28773329391584757,1.5669493622391684,778,True
16.229166666666664,3.2593143077598614,3.127513198876236,1.0029125064149924,0.2889844438551044,1.567875704711758,779,True
16.25,3.2591663616160687,3.1305732229272354,1.002897167431305,0.29021537367624306,1.5687666727856524,780,True
16.270833333333332,3.258967730400383,3.1335687721260697,1.0028828884709449,0.2913987188062557,1.5695927004572974,781,True
16.291666666666664,3.258729402263502,3.1364698932223725,1.002869377479136,0.29252891938895964,1.5703537193174537,782,True
16.3125,3.2584704017734216,3.139238577782194,1.0028553568736396,0.29360259399160266,1.571054278538755,783,True
16.333333333333332,3.2581602351315855,3.1418853460209517,1.0028407245175377,0.2945950239472236,1.5716688301711894,784,True
16.354166666666664,3.2577607314999093,3.1444286843678446,1.0028237835666096,0.29547963267410815,1.572167492090162,785,True
16.375,3.2572817567341437,3.1468478346066058,1.0028049541651318,0.29625336562598675,1.5725520803667632,786,True
16.395833333333332,3.256741659833945,3.1491255478484996,1.002783047874808,0.29692162984679615,1.5728334779861608,787,True
16.416666666666664,3.2561275505218723,3.151295309842265,1.0027605319283783,0.297488173635741,1.5730108260030113,788,True
16.4375,3.2554405838323914,3.1533995843918707,1.0027384885506812,0.2979745352874535,1.573099746476219,789,True
16.458333333333332,3.2547189659852918,3.1554337297573043,1.002718322943932,0.2984104308808766,1.5731342780730009,790,True
16.479166666666664,3.25399166869934,3.1573858767062366,1.00270088019456,0.2988132806772339,1.573137198594786,791,True
16.5,3.25323670428182,3.159292768282285,1.0026856323130515,0.299182598162849,1.5731006100982128,792,True
16.520833333333332,3.2524244472392745,3.1611985422268485,1.0026716091769947,0.2995166257083384,1.5730122678521852,793,True
16.541666666666664,3.2515734502158864,3.1630988053810607,1.0026588174425215,0.299829102123938,1.5728880311430724,794,True
16.5625,3.250710610844367,3.164980560940426,1.0026452914382422,0.3001356250846714,1.5727484586435252,795,True
16.583333333333332,3.2498202800254403,3.166872867388199,1.0026318291818022,0.30043909983088274,1.572589232492505,796,True
16.604166666666664,3.248887112837074,3.168803936925554,1.0026191262795414,0.30074311942321996,1.5724061630679165,797,True
16.625,3.247944625616238,3.170752378176093,1.0026031527724952,0.3010642596342594,1.5722230548333642,798,True
16.645833333333332,3.2470345889994063,3.172688113353346,1.0025878012583578,0.3014199219875762,1.5720681486012225,799,True
16.666666666666664,3.246150511324361,3.174629441525583,1.002576036177458,0.301814764441982,1.571941903898582,800,True
16.6875,3.245278242047036,3.1766021266034663,1.0025660491076018,0.30225206657783793,1.5718404258609027,801,True
16.708333333333332,3.2444516826990517,3.1785833703233455,1.0025574159194588,0.30274607463454933,1.5717871309929832,802,True
16.729166666666664,3.2437126359287363,3.1805422512167545,1.0025495025943807,0.3033114790924095,1.5718096891481006,803,True
16.75,3.2430538244091736,3.1824964946315357,1.0025419710292127,0.30395163057538754,1.5719076098920532,804,True
16.770833333333332,3.242459566735213,3.1844713218774117,1.0025328730977454,0.30466822207568056,1.5720754077172419,805,True
16.791666666666664,3.241951052253078,3.1864442311327585,1.0025229839408978,0.3054637923830307,1.5723245314050258,806,True
16.8125,3.2415430717684037,3.188385457804187,1.0025133609518917,0.3063306272880395,1.572657686108384,807,True
16.833333333333332,3.241199673624633,3.190314144251789,1.002504655586037,0.30725075973628585,1.5730482965435268,808,True
16.854166666666664,3.2408772655043134,3.192256832553267,1.002497060510653,0.3082057462336554,1.5734655523298147,809,True
16.875,3.2405806610801586,3.1941913994412823,1.0024904602094888,0.30918531092984486,1.5739057438367834,810,True
16.895833333333332,3.2403226682455326,3.196087607895838,1.0024846147515551,0.3101797997185308,1.5743694799786407,811,True
16.916666666666664,3.2400672152370915,3.197964095793405,1.0024795036115481,0.31117229792054457,1.5748300703156197,812,True
16.9375,3.2397709630252463,3.199846975217947,1.002474460866786,0.3121458812324742,1.5752569937231276,813,True
16.958333333333332,3.239438901789518,3.2017136347327533,1.0024697150264807,0.3130902068407459,1.5756464800778893,814,True
16.979166666666664,3.23908500953871,3.2035334071618364,1.0024634799407437,0.3139961119989377,1.5759999801159372,815,True
17.0,3.2386921253788685,3.2053255367829827,1.0024568205145226,0.31486273634735196,1.5763087218506153,816,True
17.020833333333332,3.238256925345133,3.2071181142351257,1.0024489283036724,0.31570599134173477,1.5765801784069222,817,True
17.041666666666664,3.237810285461635,3.208891839896682,1.0024386964191967,0.31653669595639344,1.576835695773168,818,True
17.0625,3.2373714007903858,3.210620310795189,1.0024284536318389,0.3173515316170603,1.5770830057296343,819,True
17.083333333333332,3.2369177019456106,3.2123265850766023,1.0024204072183416,0.31814844742129955,1.5773098484637305,820,True
17.104166666666664,3.236430095093857,3.2140417969775097,1.0024139768762035,0.318934018260534,1.5775103629483735,821,True
17.125,3.2359385372162865,3.215748352409091,1.0024090446004148,0.31971885838480824,1.5777055969903666,822,True
17.145833333333332,3.2354808314389225,3.217420339058696,1.0024052802462105,0.32051304370435124,1.5779205678587762,823,True
17.166666666666664,3.235045921988045,3.2190791268069368,1.0024023044356873,0.3213222997432667,1.5781531199603434,824,True
17.1875,3.2346149976098166,3.220751546271075,1.0023995848359333,0.32215089677340597,1.5783961194021483,825,True
17.208333333333332,3.234217093912987,3.2224154116545343,1.002396735334535,0.32300465439798953,1.5786678673506915,826,True
17.229166666666664,3.233889108065625,3.2240402515741833,1.0023938248683506,0.32388868395585735,1.5789906133262652,827,True
17.25,3.2336192880439314,3.225644565899873,1.00239121228214,0.3248063419369669,1.5793604954606135,828,True
17.270833333333332,3.233387938167933,3.2272544172208057,1.002387766684864,0.3257609572345777,1.5797693293468886,829,True
17.291666666666664,3.2332172075216343,3.228847300967234,1.002379796984424,0.32675222490116856,1.580228783041126,830,True
17.3125,3.233130220786906,3.23039258711041,1.0023705519276134,0.32777440955025927,1.5807481738687688,831,True
17.333333333333332,3.2331012081005226,3.231908546676201,1.0023637951814093,0.328821128833064,1.5813106915704167,832,True
17.354166666666664,3.23309675539995,3.2334208858420106,1.0023591691021487,0.3298863031471685,1.581895469830116,833,True
17.375,3.2331314035123184,3.234906284000951,1.0023557935323737,0.33096338669092384,1.5825067617686437,834,True
