t,x,y,z,dist_to_goal,min_dist_to_obs,step_count,qp_feasible,fallback_count,tts_activated,solve_ms
3.7291666666666665,1.8350384500597599,2.105510863737807,1.0004237379698393,1.4687567556556524,0.2175639493312274,179,True,0,False,283.1990718841553
3.75,1.8534303349097705,2.119802443644793,1.0003751511419885,1.4454652800593926,0.21909843333697648,180,True,0,False,319.55409049987793
3.770833333333333,1.8716343304973189,2.1344764278098607,1.0003514192032903,1.4220901032017872,0.22126726103874056,181,True,0,False,291.20373725891113
3.7916666666666665,1.8896548378469284,2.1494868432142247,1.0003511011235868,1.3986561880084878,0.22410911625103952,182,True,0,False,264.09077644348145
3.8125,1.907450063042362,2.1648346638460296,1.0003592560807644,1.3751969431773199,0.2275901405754554,183,True,0,False,247.47323989868164
3.833333333333333,1.9249740529177577,2.1805250676590484,1.0003621368553075,1.3517470483705083,0.23166453525470437,184,True,0,False,267.82679557800293
3.8541666666666665,1.9422321114974974,2.196511390378744,1.00036091959097,1.3283324064409077,0.23635303356033893,185,True,0,False,284.4119071960449
3.875,1.9592447322109932,2.212736237592698,1.0003595432790362,1.3049735201534312,0.2416882805229828,186,True,0,False,272.2301483154297
3.895833333333333,1.9760057204974735,2.229188986870973,1.0003560909161329,1.281684059827396,0.24764956932174137,187,True,0,False,305.3896427154541
3.9166666666666665,1.992520412873788,2.245864272995828,1.000347296678074,1.2584657062610396,0.25422136808075674,188,True,0,False,299.79419708251953
3.9375,2.0088353396895564,2.2627052621328554,1.0003409783733819,1.235318190022777,0.26144652063791723,189,True,0,False,329.9262523651123
3.958333333333333,2.0249928414703295,2.2796443219924485,1.0003440994419914,1.212250543586699,0.26936289695172294,190,True,0,False,308.3066940307617
3.9791666666666665,2.040989148101062,2.2966597327742533,1.000353626949715,1.1892810730071894,0.277941625632339,191,True,0,False,307.56545066833496
4.0,2.056816453607401,2.3137359244843,1.0003632470206087,1.1664277583620584,0.28714467453570697,192,True,0,False,277.1296501159668
4.020833333333333,2.07251681180411,2.3308327506251882,1.0003769309690156,1.143682654453944,0.2969866481416334,193,True,0,False,241.1043643951416
