t,x,y,z,dist_to_goal,min_dist_to_obs,step_count
9.979166666666666,2.092455731679314,0.7348856513524148,1.0103915473622953,2.4401818775795148,0.47068023772948525,479
10.0,2.099047321763254,0.7378769352636959,1.0103997426163043,2.434958858601192,0.4685323270699355,480
10.020833333333332,2.1057387503481912,0.7407160979469827,1.010406739442364,2.42985086639706,0.46661119691930736,481
10.041666666666666,2.1125542578127336,0.7434011224351895,1.0104113291021886,2.424851920288483,0.4649250437030457,482
10.0625,2.1195242882163523,0.7459514631480196,1.0104146059680297,2.419934038262808,0.4634626719114943,483
10.083333333333332,2.126628440533933,0.7483615804309741,1.0104184986393674,2.4151111772498983,0.4622303298375621,484
10.104166666666666,2.13383516172368,0.7506174371194212,1.010422761933636,2.410409109513107,0.4612398282164882,485
10.125,2.1411585725011473,0.7527498185900452,1.0104273604958476,2.4057952334482358,0.46046602567621137,486
10.145833333333332,2.1486175296038605,0.7547936416239961,1.010431957298141,2.401231460797343,0.4598813635493238,487
10.166666666666666,2.1561784635124353,0.7567319374881329,1.0104368920997628,2.396746819011696,0.45949925952251586,488
10.1875,2.1637968368001945,0.7585360295788507,1.0104420448558273,2.392384897365446,0.45934065028710575,489
10.208333333333332,2.1714735661981774,0.7602222904839518,1.0104475692704045,2.3881309409781077,0.4593907053694635,490
10.229166666666666,2.179214594892779,0.7618127259503498,1.0104501099983445,2.3839631204684792,0.45963038551089846,491
10.25,2.1869824080173115,0.7632976622801222,1.0104520325632458,2.3799042412289615,0.4600610207804931,492
10.270833333333332,2.1947390145085675,0.7646809439108144,1.0104546336609148,2.3759641909412403,0.4606690463136112,493
10.291666666666666,2.2024932233920866,0.766004562125106,1.010459590480976,2.3721007731996573,0.4614150040161245,494
10.3125,2.2102596363046323,0.7673023896393317,1.0104608102622548,2.368277409830038,0.4622695736333637,495
10.333333333333332,2.2180057584164556,0.7685576635508309,1.01046177037759,2.3645209543175936,0.46323941345619307,496
10.354166666666666,2.2256937462975594,0.769746306905441,1.0104637364897235,2.360866620515855,0.46433508580731103,497
10.375,2.2333314989050472,0.7708907396055562,1.010466953557513,2.3572904450797365,0.46553504294330567,498
10.395833333333332,2.2409335215871464,0.7720231352979783,1.0104699384642366,2.353757091950864,0.46681110931295816,499
10.416666666666666,2.248486860711682,0.7731460064539327,1.0104747725888017,2.350268160860764,0.4681552238188668,500
10.4375,2.2559959907986444,0.774271675521085,1.010479859807169,2.3468102538460553,0.46955542247193155,501
10.458333333333332,2.2634848953104907,0.7754444424670878,1.010488070924656,2.3433335075524537,0.470976683180892,502
10.479166666666666,2.2709487234683414,0.7766943447060847,1.0104998228484217,2.3398106861355674,0.4723886856559229,503
